timestamp_utc,location,last_count,status,is_closed,updated
2025-01-31T02:42:26.924823,Marino Center - 3rd Floor Select & Cardio,63,(Open),False,01/30/2025 09:36 PM
2025-01-31T03:17:33.962266,SquashBusters - 4th Floor,32,(Open),False,01/30/2025 09:45 PM
2025-01-31T03:17:33.962266,Marino Center - Studio A,6,(Open),False,01/30/2025 10:05 PM
2025-01-31T03:17:33.962266,Marino Center - Studio B,26,(Open),False,01/30/2025 10:05 PM
2025-01-31T03:17:33.962266,Marino Center - 2nd Floor,47,(Open),False,01/30/2025 10:05 PM
2025-01-31T03:17:33.962266,Marino Center - Gymnasium,38,(Open),False,01/30/2025 10:05 PM
2025-01-31T03:17:33.962266,Marino Center - 3rd Floor Weight Room,45,(Open),False,01/30/2025 09:56 PM
2025-01-31T03:17:33.962266,Marino Center - 3rd Floor Select & Cardio,52,(Open),False,01/30/2025 09:56 PM
2025-01-31T04:19:43.745383,SquashBusters - 4th Floor,20,(Open),False,01/30/2025 10:29 PM
2025-01-31T04:19:43.745383,Marino Center - Studio A,8,(Open),False,01/30/2025 11:01 PM
2025-01-31T04:19:43.745383,Marino Center - Studio B,26,(Open),False,01/30/2025 11:02 PM
2025-01-31T04:19:43.745383,Marino Center - 2nd Floor,41,(Open),False,01/30/2025 11:02 PM
2025-01-31T04:19:43.745383,Marino Center - Gymnasium,53,(Open),False,01/30/2025 11:02 PM
2025-01-31T04:19:43.745383,Marino Center - 3rd Floor Weight Room,32,(Open),False,01/30/2025 11:00 PM
2025-01-31T04:19:43.745383,Marino Center - 3rd Floor Select & Cardio,64,(Open),False,01/30/2025 11:00 PM
2025-01-31T11:10:34.352158,SquashBusters - 4th Floor,20,(Open),False,01/30/2025 10:29 PM
2025-01-31T11:10:34.352158,Marino Center - Studio A,1,(Open),False,01/31/2025 06:07 AM
2025-01-31T11:10:34.352158,Marino Center - Studio B,2,(Open),False,01/31/2025 06:07 AM
2025-01-31T11:10:34.352158,Marino Center - 2nd Floor,17,(Open),False,01/31/2025 06:07 AM
2025-01-31T11:10:34.352158,Marino Center - Gymnasium,4,(Open),False,01/31/2025 06:07 AM
2025-01-31T11:10:34.352158,Marino Center - 3rd Floor Weight Room,18,(Open),False,01/31/2025 06:00 AM
2025-01-31T11:10:34.352158,Marino Center - 3rd Floor Select & Cardio,13,(Open),False,01/31/2025 06:00 AM
2025-01-31T12:24:13.147335,SquashBusters - 4th Floor,25,(Open),False,01/31/2025 07:18 AM
2025-01-31T12:24:13.147335,Marino Center - Studio A,3,(Open),False,01/31/2025 07:03 AM
2025-01-31T12:24:13.147335,Marino Center - Studio B,0,(Open),False,01/31/2025 07:03 AM
2025-01-31T12:24:13.147335,Marino Center - 2nd Floor,25,(Open),False,01/31/2025 07:03 AM
2025-01-31T12:24:13.147335,Marino Center - Gymnasium,9,(Open),False,01/31/2025 07:03 AM
2025-01-31T12:24:13.147335,Marino Center - 3rd Floor Weight Room,26,(Open),False,01/31/2025 06:59 AM
2025-01-31T12:24:13.147335,Marino Center - 3rd Floor Select & Cardio,20,(Open),False,01/31/2025 06:59 AM
2025-01-31T13:17:59.890081,SquashBusters - 4th Floor,22,(Open),False,01/31/2025 08:07 AM
2025-01-31T13:17:59.890081,Marino Center - Studio A,5,(Open),False,01/31/2025 07:59 AM
2025-01-31T13:17:59.890081,Marino Center - Studio B,10,(Open),False,01/31/2025 08:00 AM
2025-01-31T13:17:59.890081,Marino Center - 2nd Floor,35,(Open),False,01/31/2025 08:00 AM
2025-01-31T13:17:59.890081,Marino Center - Gymnasium,10,(Open),False,01/31/2025 08:00 AM
2025-01-31T13:17:59.890081,Marino Center - 3rd Floor Weight Room,38,(Open),False,01/31/2025 07:31 AM
2025-01-31T13:17:59.890081,Marino Center - 3rd Floor Select & Cardio,26,(Open),False,01/31/2025 07:31 AM
2025-01-31T14:11:53.858866,SquashBusters - 4th Floor,19,(Open),False,01/31/2025 08:46 AM
2025-01-31T14:11:53.858866,Marino Center - Studio A,7,(Open),False,01/31/2025 09:02 AM
2025-01-31T14:11:53.858866,Marino Center - Studio B,10,(Open),False,01/31/2025 09:02 AM
2025-01-31T14:11:53.858866,Marino Center - 2nd Floor,45,(Open),False,01/31/2025 09:02 AM
2025-01-31T14:11:53.858866,Marino Center - Gymnasium,4,(Open),False,01/31/2025 09:02 AM
2025-01-31T14:11:53.858866,Marino Center - 3rd Floor Weight Room,38,(Open),False,01/31/2025 07:31 AM
2025-01-31T14:11:53.858866,Marino Center - 3rd Floor Select & Cardio,26,(Open),False,01/31/2025 07:31 AM
2025-01-31T15:12:43.982836,SquashBusters - 4th Floor,21,(Open),False,01/31/2025 10:03 AM
2025-01-31T15:12:43.982836,Marino Center - Studio A,6,(Open),False,01/31/2025 09:58 AM
2025-01-31T15:12:43.982836,Marino Center - Studio B,8,(Open),False,01/31/2025 09:58 AM
2025-01-31T15:12:43.982836,Marino Center - 2nd Floor,40,(Open),False,01/31/2025 09:58 AM
2025-01-31T15:12:43.982836,Marino Center - Gymnasium,12,(Open),False,01/31/2025 09:58 AM
2025-01-31T15:12:43.982836,Marino Center - 3rd Floor Weight Room,38,(Open),False,01/31/2025 07:31 AM
2025-01-31T15:12:43.982836,Marino Center - 3rd Floor Select & Cardio,26,(Open),False,01/31/2025 07:31 AM
2025-01-31T16:15:24.341604,SquashBusters - 4th Floor,30,(Open),False,01/31/2025 11:07 AM
2025-01-31T16:15:24.341604,Marino Center - Studio A,6,(Open),False,01/31/2025 09:58 AM
2025-01-31T16:15:24.341604,Marino Center - Studio B,8,(Open),False,01/31/2025 09:58 AM
2025-01-31T16:15:24.341604,Marino Center - 2nd Floor,40,(Open),False,01/31/2025 09:58 AM
2025-01-31T16:15:24.341604,Marino Center - Gymnasium,12,(Open),False,01/31/2025 09:58 AM
2025-01-31T16:15:24.341604,Marino Center - 3rd Floor Weight Room,40,(Open),False,01/31/2025 11:04 AM
2025-01-31T16:15:24.341604,Marino Center - 3rd Floor Select & Cardio,30,(Open),False,01/31/2025 11:04 AM
2025-01-31T17:11:04.785763,SquashBusters - 4th Floor,36,(Open),False,01/31/2025 11:56 AM
2025-01-31T17:11:04.785763,Marino Center - Studio A,6,(Open),False,01/31/2025 09:58 AM
2025-01-31T17:11:04.785763,Marino Center - Studio B,8,(Open),False,01/31/2025 09:58 AM
2025-01-31T17:11:04.785763,Marino Center - 2nd Floor,40,(Open),False,01/31/2025 09:58 AM
2025-01-31T17:11:04.785763,Marino Center - Gymnasium,12,(Open),False,01/31/2025 09:58 AM
2025-01-31T17:11:04.785763,Marino Center - 3rd Floor Weight Room,43,(Open),False,01/31/2025 11:43 AM
2025-01-31T17:11:04.785763,Marino Center - 3rd Floor Select & Cardio,31,(Open),False,01/31/2025 11:43 AM
2025-01-31T18:17:16.920209,SquashBusters - 4th Floor,37,(Open),False,01/31/2025 12:39 PM
2025-01-31T18:17:16.920209,Marino Center - Studio A,8,(Open),False,01/31/2025 01:06 PM
2025-01-31T18:17:16.920209,Marino Center - Studio B,12,(Open),False,01/31/2025 01:06 PM
2025-01-31T18:17:16.920209,Marino Center - 2nd Floor,54,(Open),False,01/31/2025 01:06 PM
2025-01-31T18:17:16.920209,Marino Center - Gymnasium,28,(Open),False,01/31/2025 01:06 PM
2025-01-31T18:17:16.920209,Marino Center - 3rd Floor Weight Room,43,(Open),False,01/31/2025 12:59 PM
2025-01-31T18:17:16.920209,Marino Center - 3rd Floor Select & Cardio,54,(Open),False,01/31/2025 12:59 PM
2025-01-31T19:10:15.856045,SquashBusters - 4th Floor,35,(Open),False,01/31/2025 01:38 PM
2025-01-31T19:10:15.856045,Marino Center - Studio A,7,(Open),False,01/31/2025 01:59 PM
2025-01-31T19:10:15.856045,Marino Center - Studio B,7,(Open),False,01/31/2025 01:59 PM
2025-01-31T19:10:15.856045,Marino Center - 2nd Floor,53,(Open),False,01/31/2025 01:59 PM
